Year,Month,Day,Location,Count_males,Count_females,Total,Weekly_average_prep_(inch),Weekly_average_temp_(F),Weekly_average_RH,Weekly_avg_wind_speed_(mph),Weekly_avg_soil_temp_(F),Region,Location_original
2007,11,2,West Lindsay,0,0,0,0.13,60.05,77.5,2.7,63.4,SSJV,West Lindsay
2007,11,2,Strathmore,0,0,0,0.02,60.63,81.43,2.56,64.14,SSJV,Strathmore
2007,11,2,Porterville,1,0,1,0.02,60.63,81.43,2.56,64.14,SSJV,Porterville
2007,11,2,Terra Bella,2,0,2,0.02,60.63,81.43,2.56,64.14,SSJV,Terra Bella
2007,11,9,Woodlake,1,0,1,0,58.16,71.29,2.26,61.5,SSJV,Woodlake
2007,11,9,Ivanhoe,2,0,2,0,58.16,71.29,2.26,61.5,SSJV,Ivanhoe
2007,11,9,Exeter,1,0,1,0.06,58.9,65.86,2.61,61.51,SSJV,Exeter
2007,11,9,South Exeter,0,0,0,0,58.16,71.29,2.26,61.5,SSJV,South Exeter
2007,11,9,Tonyville,0,0,0,0,58.16,71.29,2.26,61.5,SSJV,Tonyville
2007,11,9,West Lindsay,1,0,1,0.06,58.9,65.86,2.61,61.51,SSJV,West Lindsay
2007,11,9,Strathmore,0,1,1,0,58.16,71.29,2.26,61.5,SSJV,Strathmore
2007,11,9,Porterville,1,0,1,0,58.16,71.29,2.26,61.5,SSJV,Porterville
2007,11,9,Terra Bella,2,1,3,0,58.16,71.29,2.26,61.5,SSJV,Terra Bella
2007,11,16,Woodlake,0,0,0,0.01,56.59,80.71,2.5,60.49,SSJV,Woodlake
2007,11,16,Ivanhoe,0,0,0,0.01,56.59,80.71,2.5,60.49,SSJV,Ivanhoe
2007,11,16,Exeter,0,0,0,0.04,56.27,76.86,2.47,59.8,SSJV,Exeter
2007,11,16,South Exeter,0,0,0,0.01,56.59,80.71,2.5,60.49,SSJV,South Exeter
2007,11,16,Tonyville,0,0,0,0.01,56.59,80.71,2.5,60.49,SSJV,Tonyville
2007,11,16,West Lindsay,0,0,0,0.04,56.27,76.86,2.47,59.8,SSJV,West Lindsay
2007,11,16,Strathmore,0,0,0,0.01,56.59,80.71,2.5,60.49,SSJV,Strathmore
2007,11,16,Porterville,0,0,0,0.01,56.59,80.71,2.5,60.49,SSJV,Porterville
2007,11,16,Terra Bella,1,0,1,0.01,56.59,80.71,2.5,60.49,SSJV,Terra Bella
2007,11,23,Woodlake,1,0,1,0,51.97,75.86,2.56,58.44,SSJV,Woodlake
2007,11,23,Ivanhoe,1,0,1,0,51.97,75.86,2.56,58.44,SSJV,Ivanhoe
2007,11,23,Exeter,0,0,0,0.09,51.84,73,2.57,57.71,SSJV,Exeter
2007,11,23,South Exeter,0,0,0,0,51.97,75.86,2.56,58.44,SSJV,South Exeter
2007,11,23,Tonyville,4,2,6,0,51.97,75.86,2.56,58.44,SSJV,Tonyville
2007,11,23,West Lindsay,1,0,1,0.09,51.84,73,2.57,57.71,SSJV,West Lindsay
2007,11,23,Strathmore,1,0,1,0,51.97,75.86,2.56,58.44,SSJV,Strathmore
2007,11,23,Porterville,0,0,0,0,51.97,75.86,2.56,58.44,SSJV,Porterville
2007,11,23,Terra Bella,5,2,7,0,51.97,75.86,2.56,58.44,SSJV,Terra Bella
2007,11,30,Woodlake,0,1,1,0,45.66,68.14,2.44,53.03,SSJV,Woodlake
2007,11,30,Ivanhoe,1,0,1,0,45.66,68.14,2.44,53.03,SSJV,Ivanhoe
2007,11,30,Exeter,0,0,0,0.06,46.07,62.57,2.69,51.4,SSJV,Exeter
2007,11,30,South Exeter,0,0,0,0,45.66,68.14,2.44,53.03,SSJV,South Exeter
2007,11,30,Tonyville,1,0,1,0,45.66,68.14,2.44,53.03,SSJV,Tonyville
2007,11,30,West Lindsay,0,0,0,0.06,46.07,62.57,2.69,51.4,SSJV,West Lindsay
2007,11,30,Strathmore,1,0,1,0,45.66,68.14,2.44,53.03,SSJV,Strathmore
2007,11,30,Porterville,1,0,1,0,45.66,68.14,2.44,53.03,SSJV,Porterville
2007,11,30,Terra Bella,1,0,1,0,45.66,68.14,2.44,53.03,SSJV,Terra Bella
2008,3,28,Woodlake,0,0,0,0,57.14,56.71,4.73,59.1,SSJV,Woodlake
2008,3,28,Ivanhoe,0,0,0,0,57.14,56.71,4.73,59.1,SSJV,Ivanhoe
2008,3,28,Exeter,0,0,0,0.04,56.74,56.57,3.64,59.23,SSJV,Exeter
2008,3,28,South Exeter,0,0,0,0,57.14,56.71,4.73,59.1,SSJV,South Exeter
2008,3,28,Tonyville,0,0,0,0,57.14,56.71,4.73,59.1,SSJV,Tonyville
2008,3,28,West Lindsay,0,0,0,0.04,56.74,56.57,3.64,59.23,SSJV,West Lindsay
2008,3,28,Strathmore,0,0,0,0,57.14,56.71,4.73,59.1,SSJV,Strathmore
2008,3,28,Porterville,0,0,0,0,57.14,56.71,4.73,59.1,SSJV,Porterville
2008,3,28,Terra Bella,0,0,0,0,57.14,56.71,4.73,59.1,SSJV,Terra Bella
2008,4,4,Woodlake,0,0,0,0,56.76,56.29,4.49,60.84,SSJV,Woodlake
2008,4,4,Ivanhoe,1,0,1,0,56.76,56.29,4.49,60.84,SSJV,Ivanhoe
2008,4,4,Exeter,0,0,0,0.04,56.49,54.86,3.9,59.76,SSJV,Exeter
2008,4,4,South Exeter,0,0,0,0,56.76,56.29,4.49,60.84,SSJV,South Exeter
2008,4,4,Tonyville,2,2,4,0,56.76,56.29,4.49,60.84,SSJV,Tonyville
2008,4,4,West Lindsay,0,0,0,0.04,56.49,54.86,3.9,59.76,SSJV,West Lindsay
2008,4,4,Strathmore,0,0,0,0,56.76,56.29,4.49,60.84,SSJV,Strathmore
2008,4,4,Porterville,0,0,0,0,56.76,56.29,4.49,60.84,SSJV,Porterville
2008,4,4,Terra Bella,2,1,3,0,56.76,56.29,4.49,60.84,SSJV,Terra Bella
2008,4,11,Woodlake,0,0,0,0,56.3,54.29,5.16,60.21,SSJV,Woodlake
2008,4,11,Ivanhoe,1,0,1,0,56.3,54.29,5.16,60.21,SSJV,Ivanhoe
2008,4,11,Exeter,0,0,0,0.02,56.4,52.86,3.91,60.2,SSJV,Exeter
2008,4,11,South Exeter,0,0,0,0,56.3,54.29,5.16,60.21,SSJV,South Exeter
2008,4,11,Tonyville,5,2,7,0,56.3,54.29,5.16,60.21,SSJV,Tonyville
2008,4,11,West Lindsay,0,0,0,0.02,56.4,52.86,3.91,60.2,SSJV,West Lindsay
2008,4,11,Strathmore,0,0,0,0,56.3,54.29,5.16,60.21,SSJV,Strathmore
2008,4,11,Porterville,1,0,1,0,56.3,54.29,5.16,60.21,SSJV,Porterville
2008,4,11,Terra Bella,2,0,2,0,56.3,54.29,5.16,60.21,SSJV,Terra Bella
2008,4,18,Woodlake,3,0,3,0,62.94,46.29,4.6,62.99,SSJV,Woodlake
2008,4,18,Ivanhoe,2,0,2,0,62.94,46.29,4.6,62.99,SSJV,Ivanhoe
2008,4,18,Exeter,1,0,1,0,62.49,42,3.71,63.36,SSJV,Exeter
2008,4,18,South Exeter,0,0,0,0,62.94,46.29,4.6,62.99,SSJV,South Exeter
2008,4,18,Tonyville,1,0,1,0,62.94,46.29,4.6,62.99,SSJV,Tonyville
2008,4,18,West Lindsay,0,0,0,0,62.49,42,3.71,63.36,SSJV,West Lindsay
2008,4,18,Strathmore,1,0,1,0,62.94,46.29,4.6,62.99,SSJV,Strathmore
2008,4,18,Porterville,2,0,2,0,62.94,46.29,4.6,62.99,SSJV,Porterville
2008,4,18,Terra Bella,4,0,4,0,62.94,46.29,4.6,62.99,SSJV,Terra Bella
2008,4,25,Woodlake,0,0,0,0,55.99,48.57,6.03,62.06,SSJV,Woodlake
2008,4,25,Ivanhoe,0,0,0,0,55.99,48.57,6.03,62.06,SSJV,Ivanhoe
2008,4,25,Exeter,0,0,0,0,55.41,48.86,4.1,61.57,SSJV,Exeter
2008,4,25,South Exeter,0,0,0,0,55.99,48.57,6.03,62.06,SSJV,South Exeter
2008,4,25,Tonyville,3,1,4,0,55.99,48.57,6.03,62.06,SSJV,Tonyville
2008,4,25,West Lindsay,3,0,3,0,55.41,48.86,4.1,61.57,SSJV,West Lindsay
2008,4,25,Strathmore,3,0,3,0,55.99,48.57,6.03,62.06,SSJV,Strathmore
2008,4,25,Porterville,5,2,7,0,55.99,48.57,6.03,62.06,SSJV,Porterville
2008,4,25,Terra Bella,9,0,9,0,55.99,48.57,6.03,62.06,SSJV,Terra Bella
2008,5,2,Woodlake,0,0,0,0,65.24,45.29,5.84,65.36,SSJV,Woodlake
2008,5,2,Ivanhoe,1,3,4,0,65.24,45.29,5.84,65.36,SSJV,Ivanhoe
2008,5,2,Exeter,0,0,0,0,64.27,45.57,3.81,64.8,SSJV,Exeter
2008,5,2,South Exeter,0,1,1,0,65.24,45.29,5.84,65.36,SSJV,South Exeter
2008,5,2,Tonyville,2,0,2,0,65.24,45.29,5.84,65.36,SSJV,Tonyville
2008,5,2,West Lindsay,1,0,1,0,64.27,45.57,3.81,64.8,SSJV,West Lindsay
2008,5,2,Strathmore,1,0,1,0,65.24,45.29,5.84,65.36,SSJV,Strathmore
2008,5,2,Porterville,1,0,1,0,65.24,45.29,5.84,65.36,SSJV,Porterville
2008,5,2,Terra Bella,2,0,2,0,65.24,45.29,5.84,65.36,SSJV,Terra Bella
2008,5,9,Woodlake,6,1,7,0,66.24,50.29,4.53,69,SSJV,Woodlake
2008,5,9,Ivanhoe,1,0,1,0,66.24,50.29,4.53,69,SSJV,Ivanhoe
2008,5,9,Exeter,2,4,6,0,65.51,47.57,3.67,67.83,SSJV,Exeter
2008,5,9,South Exeter,2,1,3,0,66.24,50.29,4.53,69,SSJV,South Exeter
2008,5,9,Tonyville,6,1,7,0,66.24,50.29,4.53,69,SSJV,Tonyville
2008,5,9,West Lindsay,1,0,1,0,65.51,47.57,3.67,67.83,SSJV,West Lindsay
2008,5,9,Strathmore,3,0,3,0,66.24,50.29,4.53,69,SSJV,Strathmore
2008,5,9,Porterville,4,0,4,0,66.24,50.29,4.53,69,SSJV,Porterville
2008,5,9,Terra Bella,6,2,8,0,66.24,50.29,4.53,69,SSJV,Terra Bella
2008,5,16,Woodlake,3,1,4,0,71.53,44.14,3.84,70.27,SSJV,Woodlake
2008,5,16,Ivanhoe,2,3,5,0,71.53,44.14,3.84,70.27,SSJV,Ivanhoe
2008,5,16,Exeter,4,3,7,0,70.93,40.14,3.24,70.47,SSJV,Exeter
2008,5,16,South Exeter,1,0,1,0,71.53,44.14,3.84,70.27,SSJV,South Exeter
2008,5,16,Tonyville,3,0,3,0,71.53,44.14,3.84,70.27,SSJV,Tonyville
2008,5,16,West Lindsay,1,0,1,0,70.93,40.14,3.24,70.47,SSJV,West Lindsay
2008,5,16,Strathmore,2,0,2,0,71.53,44.14,3.84,70.27,SSJV,Strathmore
2008,5,16,Porterville,2,1,3,0,71.53,44.14,3.84,70.27,SSJV,Porterville
2008,5,16,Terra Bella,8,2,10,0,71.53,44.14,3.84,70.27,SSJV,Terra Bella
2008,5,23,Woodlake,0,0,0,0,74.24,41.86,6.09,73.63,SSJV,Woodlake
2008,5,23,Ivanhoe,0,0,0,0,74.24,41.86,6.09,73.63,SSJV,Ivanhoe
2008,5,23,Exeter,0,0,0,0,74.51,37,5,75.21,SSJV,Exeter
2008,5,23,South Exeter,0,0,0,0,74.24,41.86,6.09,73.63,SSJV,South Exeter
2008,5,23,Tonyville,0,0,0,0,74.24,41.86,6.09,73.63,SSJV,Tonyville
2008,5,23,West Lindsay,0,0,0,0,74.51,37,5,75.21,SSJV,West Lindsay
2008,5,23,Strathmore,0,0,0,0,74.24,41.86,6.09,73.63,SSJV,Strathmore
2008,5,23,Porterville,0,0,0,0,74.24,41.86,6.09,73.63,SSJV,Porterville
2008,5,23,Terra Bella,0,0,0,0,74.24,41.86,6.09,73.63,SSJV,Terra Bella
2008,5,30,Woodlake,0,2,2,0.07,62.17,66,4.73,67.76,SSJV,Woodlake
2008,5,30,Ivanhoe,0,1,1,0.07,62.17,66,4.73,67.76,SSJV,Ivanhoe
2008,5,30,Exeter,1,1,2,0,61.54,60.43,3.94,69.71,SSJV,Exeter
2008,5,30,South Exeter,0,0,0,0.07,62.17,66,4.73,67.76,SSJV,South Exeter
2008,5,30,Tonyville,2,0,2,0.07,62.17,66,4.73,67.76,SSJV,Tonyville
2008,5,30,West Lindsay,3,0,3,0,61.54,60.43,3.94,69.71,SSJV,West Lindsay
2008,5,30,Strathmore,4,0,4,0.07,62.17,66,4.73,67.76,SSJV,Strathmore
2008,5,30,Porterville,0,0,0,0.07,62.17,66,4.73,67.76,SSJV,Porterville
2008,5,30,Terra Bella,4,1,5,0.07,62.17,66,4.73,67.76,SSJV,Terra Bella
2008,6,6,Woodlake,0,1,1,0,69.06,45,6.3,70.41,SSJV,Woodlake
2008,6,6,Ivanhoe,3,2,5,0,69.06,45,6.3,70.41,SSJV,Ivanhoe
2008,6,6,Exeter,0,1,1,0,68.31,42.86,4.24,72.07,SSJV,Exeter
2008,6,6,South Exeter,0,0,0,0,69.06,45,6.3,70.41,SSJV,South Exeter
2008,6,6,Tonyville,6,1,7,0,69.06,45,6.3,70.41,SSJV,Tonyville
2008,6,6,West Lindsay,0,0,0,0,68.31,42.86,4.24,72.07,SSJV,West Lindsay
2008,6,6,Strathmore,2,0,2,0,69.06,45,6.3,70.41,SSJV,Strathmore
2008,6,6,Porterville,0,0,0,0,69.06,45,6.3,70.41,SSJV,Porterville
2008,6,6,Terra Bella,5,1,6,0,69.06,45,6.3,70.41,SSJV,Terra Bella
2008,6,13,Woodlake,2,2,4,0,73.36,41,4.41,72.29,SSJV,Woodlake
2008,6,13,Ivanhoe,4,2,6,0,73.36,41,4.41,72.29,SSJV,Ivanhoe
2008,6,13,Exeter,0,0,0,0,72.97,38.86,3.64,73.2,SSJV,Exeter
2008,6,13,South Exeter,0,0,0,0,73.36,41,4.41,72.29,SSJV,South Exeter
2008,6,13,Tonyville,3,1,4,0,73.36,41,4.41,72.29,SSJV,Tonyville
2008,6,13,West Lindsay,0,0,0,0,72.97,38.86,3.64,73.2,SSJV,West Lindsay
2008,6,13,Strathmore,1,0,1,0,73.36,41,4.41,72.29,SSJV,Strathmore
2008,6,13,Porterville,1,0,1,0,73.36,41,4.41,72.29,SSJV,Porterville
2008,6,13,Terra Bella,3,1,4,0,73.36,41,4.41,72.29,SSJV,Terra Bella
2008,6,20,Woodlake,0,2,2,0,78.06,42.57,3.99,76.77,SSJV,Woodlake
2008,6,20,Ivanhoe,1,2,3,0,78.06,42.57,3.99,76.77,SSJV,Ivanhoe
2008,6,20,Exeter,0,0,0,0,79.03,35,3.21,76.46,SSJV,Exeter
2008,6,20,South Exeter,1,0,1,0,78.06,42.57,3.99,76.77,SSJV,South Exeter
2008,6,20,Tonyville,3,0,3,0,78.06,42.57,3.99,76.77,SSJV,Tonyville
2008,6,20,West Lindsay,0,0,0,0,79.03,35,3.21,76.46,SSJV,West Lindsay
2008,6,20,Strathmore,1,0,1,0,78.06,42.57,3.99,76.77,SSJV,Strathmore
2008,6,20,Porterville,0,0,0,0,78.06,42.57,3.99,76.77,SSJV,Porterville
2008,6,20,Terra Bella,2,0,2,0,78.06,42.57,3.99,76.77,SSJV,Terra Bella
2008,6,27,Woodlake,0,0,0,0,79.06,43.86,4.11,76.69,SSJV,Woodlake
2008,6,27,Ivanhoe,3,1,4,0,79.06,43.86,4.11,76.69,SSJV,Ivanhoe
2008,6,27,Exeter,0,0,0,0,78.83,39,3.03,77.89,SSJV,Exeter
2008,6,27,South Exeter,0,0,0,0,79.06,43.86,4.11,76.69,SSJV,South Exeter
2008,6,27,Tonyville,1,0,1,0,79.06,43.86,4.11,76.69,SSJV,Tonyville
2008,6,27,West Lindsay,0,0,0,0,78.83,39,3.03,77.89,SSJV,West Lindsay
2008,6,27,Strathmore,1,0,1,0,79.06,43.86,4.11,76.69,SSJV,Strathmore
2008,6,27,Porterville,0,0,0,0,79.06,43.86,4.11,76.69,SSJV,Porterville
2008,6,27,Terra Bella,4,1,5,0,79.06,43.86,4.11,76.69,SSJV,Terra Bella
2008,7,4,Woodlake,0,0,0,0,78.41,47.57,4.6,78.13,SSJV,Woodlake
2008,7,4,Ivanhoe,0,1,1,0,78.41,47.57,4.6,78.13,SSJV,Ivanhoe
2008,7,4,Exeter,0,1,1,0,77.86,44,3.4,78.73,SSJV,Exeter
2008,7,4,South Exeter,1,0,1,0,78.41,47.57,4.6,78.13,SSJV,South Exeter
2008,7,4,Tonyville,1,0,1,0,78.41,47.57,4.6,78.13,SSJV,Tonyville
2008,7,4,West Lindsay,0,0,0,0,77.86,44,3.4,78.73,SSJV,West Lindsay
2008,7,4,Strathmore,0,0,0,0,78.41,47.57,4.6,78.13,SSJV,Strathmore
2008,7,4,Porterville,0,0,0,0,78.41,47.57,4.6,78.13,SSJV,Porterville
2008,7,4,Terra Bella,0,1,1,0,78.41,47.57,4.6,78.13,SSJV,Terra Bella
2008,7,11,Woodlake,2,1,3,0,84.03,51.71,3.67,79.54,SSJV,Woodlake
2008,7,11,Ivanhoe,1,0,1,0,84.03,51.71,3.67,79.54,SSJV,Ivanhoe
2008,7,11,Exeter,1,0,1,0,84.04,45,3.01,81.43,SSJV,Exeter
2008,7,11,South Exeter,0,0,0,0,84.03,51.71,3.67,79.54,SSJV,South Exeter
2008,7,11,Tonyville,6,1,7,0,84.03,51.71,3.67,79.54,SSJV,Tonyville
2008,7,11,West Lindsay,0,0,0,0,84.04,45,3.01,81.43,SSJV,West Lindsay
2008,7,11,Strathmore,1,0,1,0,84.03,51.71,3.67,79.54,SSJV,Strathmore
2008,7,11,Porterville,1,0,1,0,84.03,51.71,3.67,79.54,SSJV,Porterville
2008,7,11,Terra Bella,3,0,3,0,84.03,51.71,3.67,79.54,SSJV,Terra Bella
2008,7,18,Woodlake,0,0,0,0,81.56,50.86,4.29,80.51,SSJV,Woodlake
2008,7,18,Ivanhoe,0,0,0,0,81.56,50.86,4.29,80.51,SSJV,Ivanhoe
2008,7,18,Exeter,0,0,0,0,81.87,46.29,3.4,82.69,SSJV,Exeter
2008,7,18,South Exeter,0,0,0,0,81.56,50.86,4.29,80.51,SSJV,South Exeter
2008,7,18,Tonyville,1,1,2,0,81.56,50.86,4.29,80.51,SSJV,Tonyville
2008,7,18,West Lindsay,0,0,0,0,81.87,46.29,3.4,82.69,SSJV,West Lindsay
2008,7,18,Strathmore,0,0,0,0,81.56,50.86,4.29,80.51,SSJV,Strathmore
2008,7,18,Porterville,0,0,0,0,81.56,50.86,4.29,80.51,SSJV,Porterville
2008,7,18,Terra Bella,0,0,0,0,81.56,50.86,4.29,80.51,SSJV,Terra Bella
2008,7,25,Woodlake,0,0,0,0,77.59,49.86,3.71,78.9,SSJV,Woodlake
2008,7,25,Ivanhoe,0,0,0,0,77.59,49.86,3.71,78.9,SSJV,Ivanhoe
2008,7,25,Exeter,0,0,0,0,78,44.43,2.94,80.54,SSJV,Exeter
2008,7,25,South Exeter,0,0,0,0,77.59,49.86,3.71,78.9,SSJV,South Exeter
2008,7,25,Tonyville,3,0,3,0,77.59,49.86,3.71,78.9,SSJV,Tonyville
2008,7,25,West Lindsay,0,0,0,0,78,44.43,2.94,80.54,SSJV,West Lindsay
2008,7,25,Strathmore,0,0,0,0,77.59,49.86,3.71,78.9,SSJV,Strathmore
2008,7,25,Porterville,0,0,0,0,77.59,49.86,3.71,78.9,SSJV,Porterville
2008,7,25,Terra Bella,1,0,1,0,77.59,49.86,3.71,78.9,SSJV,Terra Bella
2008,8,1,Woodlake,0,0,0,0,77.73,47.29,3.8,78.01,SSJV,Woodlake
2008,8,1,Ivanhoe,0,0,0,0,77.73,47.29,3.8,78.01,SSJV,Ivanhoe
2008,8,1,Exeter,0,0,0,0,78.53,42.43,2.96,80.5,SSJV,Exeter
2008,8,1,South Exeter,0,0,0,0,77.73,47.29,3.8,78.01,SSJV,South Exeter
2008,8,1,Tonyville,0,0,0,0,77.73,47.29,3.8,78.01,SSJV,Tonyville
2008,8,1,West Lindsay,0,0,0,0,78.53,42.43,2.96,80.5,SSJV,West Lindsay
2008,8,1,Strathmore,0,0,0,0,77.73,47.29,3.8,78.01,SSJV,Strathmore
2008,8,1,Porterville,0,0,0,0,77.73,47.29,3.8,78.01,SSJV,Porterville
2008,8,1,Terra Bella,0,0,0,0,77.73,47.29,3.8,78.01,SSJV,Terra Bella
2008,8,8,Woodlake,1,0,1,0,80.09,46.43,3.5,80.16,SSJV,Woodlake
2008,8,8,Ivanhoe,0,0,0,0,80.09,46.43,3.5,80.16,SSJV,Ivanhoe
2008,8,8,Exeter,0,0,0,0,80.9,39,3.1,80.6,SSJV,Exeter
2008,8,8,South Exeter,0,0,0,0,80.09,46.43,3.5,80.16,SSJV,South Exeter
2008,8,8,Tonyville,1,0,1,0,80.09,46.43,3.5,80.16,SSJV,Tonyville
2008,8,8,West Lindsay,0,0,0,0,80.9,39,3.1,80.6,SSJV,West Lindsay
2008,8,8,Strathmore,0,0,0,0,80.09,46.43,3.5,80.16,SSJV,Strathmore
2008,8,8,Porterville,0,0,0,0,80.09,46.43,3.5,80.16,SSJV,Porterville
2008,8,8,Terra Bella,1,0,1,0,80.09,46.43,3.5,80.16,SSJV,Terra Bella
2008,8,15,Woodlake,0,0,0,0,79.79,47.71,3.43,80.24,SSJV,Woodlake
2008,8,15,Ivanhoe,0,0,0,0,79.79,47.71,3.43,80.24,SSJV,Ivanhoe
2008,8,15,Exeter,0,0,0,0,80.57,41.29,2.99,79.74,SSJV,Exeter
2008,8,15,South Exeter,0,0,0,0,79.79,47.71,3.43,80.24,SSJV,South Exeter
2008,8,15,Tonyville,1,0,1,0,79.79,47.71,3.43,80.24,SSJV,Tonyville
2008,8,15,West Lindsay,0,0,0,0,80.57,41.29,2.99,79.74,SSJV,West Lindsay
2008,8,15,Strathmore,0,0,0,0,79.79,47.71,3.43,80.24,SSJV,Strathmore
2008,8,15,Porterville,0,0,0,0,79.79,47.71,3.43,80.24,SSJV,Porterville
2008,8,15,Terra Bella,0,1,1,0,79.79,47.71,3.43,80.24,SSJV,Terra Bella
2008,8,22,Woodlake,0,0,0,0,78.49,50.71,3.94,79.01,SSJV,Woodlake
2008,8,22,Ivanhoe,0,0,0,0,78.49,50.71,3.94,79.01,SSJV,Ivanhoe
2008,8,22,Exeter,0,0,0,0,78.71,44,3.36,79.34,SSJV,Exeter
2008,8,22,South Exeter,0,0,0,0,78.49,50.71,3.94,79.01,SSJV,South Exeter
2008,8,22,Tonyville,2,0,2,0,78.49,50.71,3.94,79.01,SSJV,Tonyville
2008,8,22,West Lindsay,0,0,0,0,78.71,44,3.36,79.34,SSJV,West Lindsay
2008,8,22,Strathmore,0,0,0,0,78.49,50.71,3.94,79.01,SSJV,Strathmore
2008,8,22,Porterville,0,0,0,0,78.49,50.71,3.94,79.01,SSJV,Porterville
2008,8,22,Terra Bella,0,0,0,0,78.49,50.71,3.94,79.01,SSJV,Terra Bella
2008,8,29,Woodlake,0,0,0,0,80.89,50.86,3.2,80.07,SSJV,Woodlake
2008,8,29,Ivanhoe,0,0,0,0,80.89,50.86,3.2,80.07,SSJV,Ivanhoe
2008,8,29,Exeter,0,0,0,0,81.9,41.57,3.01,79.19,SSJV,Exeter
2008,8,29,South Exeter,0,0,0,0,80.89,50.86,3.2,80.07,SSJV,South Exeter
2008,8,29,Tonyville,0,0,0,0,80.89,50.86,3.2,80.07,SSJV,Tonyville
2008,8,29,West Lindsay,0,0,0,0,81.9,41.57,3.01,79.19,SSJV,West Lindsay
2008,8,29,Strathmore,0,0,0,0,80.89,50.86,3.2,80.07,SSJV,Strathmore
2008,8,29,Porterville,0,0,0,0,80.89,50.86,3.2,80.07,SSJV,Porterville
2008,8,29,Terra Bella,0,0,0,0,80.89,50.86,3.2,80.07,SSJV,Terra Bella
2008,9,5,Woodlake,0,0,0,0,74.84,44.29,3.5,76.29,SSJV,Woodlake
2008,9,5,Ivanhoe,0,0,0,0,74.84,44.29,3.5,76.29,SSJV,Ivanhoe
2008,9,5,Exeter,0,0,0,0,75.66,38,3.14,77.29,SSJV,Exeter
2008,9,5,South Exeter,0,0,0,0,74.84,44.29,3.5,76.29,SSJV,South Exeter
2008,9,5,Tonyville,0,0,0,0,74.84,44.29,3.5,76.29,SSJV,Tonyville
2008,9,5,West Lindsay,0,0,0,0,75.66,38,3.14,77.29,SSJV,West Lindsay
2008,9,5,Strathmore,0,0,0,0,74.84,44.29,3.5,76.29,SSJV,Strathmore
2008,9,5,Porterville,0,0,0,0,74.84,44.29,3.5,76.29,SSJV,Porterville
2008,9,5,Terra Bella,2,0,2,0,74.84,44.29,3.5,76.29,SSJV,Terra Bella
2008,9,12,Woodlake,2,1,3,0,75.13,51.43,2.9,75.86,SSJV,Woodlake
2008,9,12,Ivanhoe,0,2,2,0,75.13,51.43,2.9,75.86,SSJV,Ivanhoe
2008,9,12,Exeter,1,0,1,0,76.04,44.29,2.97,76.27,SSJV,Exeter
2008,9,12,South Exeter,0,0,0,0,75.13,51.43,2.9,75.86,SSJV,South Exeter
2008,9,12,Tonyville,1,0,1,0,75.13,51.43,2.9,75.86,SSJV,Tonyville
2008,9,12,West Lindsay,0,0,0,0,76.04,44.29,2.97,76.27,SSJV,West Lindsay
2008,9,12,Strathmore,0,0,0,0,75.13,51.43,2.9,75.86,SSJV,Strathmore
2008,9,12,Porterville,1,0,1,0,75.13,51.43,2.9,75.86,SSJV,Porterville
2008,9,12,Terra Bella,4,0,4,0,75.13,51.43,2.9,75.86,SSJV,Terra Bella
2008,9,19,Woodlake,1,1,2,0,72,56.14,3.21,74.3,SSJV,Woodlake
2008,9,19,Ivanhoe,1,1,2,0,72,56.14,3.21,74.3,SSJV,Ivanhoe
2008,9,19,Exeter,0,1,1,0,72.14,52,2.86,74.84,SSJV,Exeter
2008,9,19,South Exeter,1,0,1,0,72,56.14,3.21,74.3,SSJV,South Exeter
2008,9,19,Tonyville,2,0,2,0,72,56.14,3.21,74.3,SSJV,Tonyville
2008,9,19,West Lindsay,0,0,0,0,72.14,52,2.86,74.84,SSJV,West Lindsay
2008,9,19,Strathmore,1,1,2,0,72,56.14,3.21,74.3,SSJV,Strathmore
2008,9,19,Porterville,1,0,1,0,72,56.14,3.21,74.3,SSJV,Porterville
2008,9,19,Terra Bella,2,0,2,0,72,56.14,3.21,74.3,SSJV,Terra Bella
2008,9,26,Woodlake,1,0,1,0,69.67,57,2.96,73.14,SSJV,Woodlake
2008,9,26,Ivanhoe,1,0,1,0,69.67,57,2.96,73.14,SSJV,Ivanhoe
2008,9,26,Exeter,1,0,1,0,69.69,52.71,2.69,72.37,SSJV,Exeter
2008,9,26,South Exeter,1,0,1,0,69.67,57,2.96,73.14,SSJV,South Exeter
2008,9,26,Tonyville,0,1,1,0,69.67,57,2.96,73.14,SSJV,Tonyville
2008,9,26,West Lindsay,0,0,0,0,69.69,52.71,2.69,72.37,SSJV,West Lindsay
2008,9,26,Strathmore,1,0,1,0,69.67,57,2.96,73.14,SSJV,Strathmore
2008,9,26,Porterville,2,0,2,0,69.67,57,2.96,73.14,SSJV,Porterville
2008,9,26,Terra Bella,2,1,3,0,69.67,57,2.96,73.14,SSJV,Terra Bella
2008,10,3,Woodlake,0,0,0,0,73.27,57.29,3.06,73.41,SSJV,Woodlake
2008,10,3,Ivanhoe,1,3,4,0,73.27,57.29,3.06,73.41,SSJV,Ivanhoe
2008,10,3,Exeter,1,2,3,0,74.61,47.57,2.87,73.27,SSJV,Exeter
2008,10,3,South Exeter,0,0,0,0,73.27,57.29,3.06,73.41,SSJV,South Exeter
2008,10,3,Tonyville,3,0,3,0,73.27,57.29,3.06,73.41,SSJV,Tonyville
